"gene_id","rep_name","fpkm"
"DOCK9-AS2","WT_2",0.472632
"DOHH","WT_2",4.72078
"DOK1","WT_2",8.65798
"DOK2","WT_2",0
"DOK3","WT_2",0.406946
"DOK4","WT_2",9.20948
"DOK5","WT_2",19.3193
"DOK6","WT_2",1.86143
"DOK7","WT_2",0
"DOLK","WT_2",11.857
"DOLPP1","WT_2",3.46968
"DONSON","WT_2",4.48389
"DOPEY1","WT_2",3.35635
"DOPEY2","WT_2",2.58266
"DOT1L","WT_2",2.0642
"DPAGT1","WT_2",12.3575
"DPCD","WT_2",13.672
"DPCR1","WT_2",0
"DPEP1","WT_2",0
"DPEP2","WT_2",0
"DPEP3","WT_2",0.0690647
"DPF1","WT_2",0.123835
"DPF2","WT_2",21.9461
"DPF3","WT_2",1.45767
"DPH1","WT_2",9.90928
"DPH2","WT_2",2.57476
"DPH3","WT_2",8.17011
"DPH3P1","WT_2",1.66649
"DPH5","WT_2",10.3107
"DPH6","WT_2",1.74718
"DPH6-AS1","WT_2",1.10928
"DPH7","WT_2",5.97754
"DPM1","WT_2",23.0378
"DPM2","WT_2",10.8693
"DPM3","WT_2",28.1303
"DPP10","WT_2",0
"DPP10-AS1","WT_2",0
"DPP10-AS3","WT_2",0
"DPP3","WT_2",10.1958
"DPP4","WT_2",33.4257
"DPP6","WT_2",0
"DPP7","WT_2",61.5669
"DPP8","WT_2",9.00792
"DPP9","WT_2",15.2355
"DPP9-AS1","WT_2",0.194343
"DPPA2","WT_2",0
"DPPA2P3","WT_2",0
"DPPA3","WT_2",0
"DPPA4","WT_2",0
"DPPA5","WT_2",0
"DPRX","WT_2",0
"DPRXP4","WT_2",0
"DPT","WT_2",76.1125
"DPY19L1","WT_2",15.5509
"DPY19L1P1","WT_2",0.535722
"DPY19L2","WT_2",1.1277
"DPY19L2P1","WT_2",0
"DPY19L2P2","WT_2",0.354816
"DPY19L2P3","WT_2",0
"DPY19L2P4","WT_2",0.0341604
"DPY19L3","WT_2",6.90172
"DPY19L4","WT_2",10.9831
"DPY30","WT_2",15.3667
"DPYD","WT_2",34.0718
"DPYD-AS1","WT_2",0
"DPYD-AS2","WT_2",0
"DPYS","WT_2",0.137075
"DPYSL2","WT_2",43.1725
"DPYSL3","WT_2",46.6556
"DPYSL4","WT_2",3.41341
"DPYSL5","WT_2",0
"DQX1","WT_2",0
"DR1","WT_2",15.926
"DRAIC","WT_2",0.0337858
"DRAM1","WT_2",102.759
"DRAM2","WT_2",32.0445
"DRAP1","WT_2",86.913
"DRAXIN","WT_2",0
"DRC1","WT_2",0
"DRC7","WT_2",0.0184388
"DRD1","WT_2",0
"DRD2","WT_2",0
"DRD3","WT_2",0
"DRD4","WT_2",0.189984
"DRD5","WT_2",0
"DRG1","WT_2",18.8252
"DRG2","WT_2",11.7019
"DRGX","WT_2",0
"DRICH1","WT_2",0.0433349
"DROSHA","WT_2",8.83289
"DRP2","WT_2",1.02043
"DSC1","WT_2",0
"DSC2","WT_2",0.0331429
"DSC3","WT_2",1.14509
"DSCAM","WT_2",0
"DSCAM-AS1","WT_2",0
"DSCAM-IT1","WT_2",0
"DSCAML1","WT_2",0
"DSCAS","WT_2",0
"DSCC1","WT_2",1.81669
"DSCR10","WT_2",0
"DSCR3","WT_2",22.579
"DSCR4","WT_2",0
"DSCR8","WT_2",0
"DSCR9","WT_2",0
"DSE","WT_2",43.4258
"DSEL","WT_2",21.1687
"DSG1","WT_2",0
"DSG1-AS1","WT_2",0
"DSG2","WT_2",0.604699
"DSG2-AS1","WT_2",0
"DSG3","WT_2",0.00992109
"DSG4","WT_2",0
"DSN1","WT_2",4.27244
"DSP","WT_2",0.730173
"DSPP","WT_2",0
"DST","WT_2",34.7375
"DSTN","WT_2",320.163
"DSTNP2","WT_2",3.44861
"DSTYK","WT_2",13.602
"DTD1","WT_2",20.9016
"DTD2","WT_2",3.72774
"DTHD1","WT_2",0
"DTL","WT_2",0.167404
"DTNA","WT_2",4.46052
"DTNB","WT_2",2.08358
"DTNBP1","WT_2",8.79843
"DTWD1","WT_2",27.5601
"DTWD2","WT_2",0.868653
"DTX1","WT_2",0
"DTX2","WT_2",2.52933
"DTX2P1-UPK3BP1-PMS2P11","WT_2",0.545934
"DTX3","WT_2",9.71859
"DTX3L","WT_2",9.5563
"DTX4","WT_2",6.19974
"DTYMK","WT_2",11.0151
"DUOX1","WT_2",0.0954951
"DUOX2","WT_2",0
"DUOXA1","WT_2",0.0220214
"DUOXA2","WT_2",0
"DUPD1","WT_2",0
"DUS1L","WT_2",11.9325
"DUS2","WT_2",2.68265
"DUS3L","WT_2",5.79634
"DUS4L","WT_2",1.47024
"DUSP1","WT_2",21.4085
"DUSP10","WT_2",9.2937
"DUSP11","WT_2",11.6349
"DUSP12","WT_2",8.80747
"DUSP13","WT_2",0
"DUSP14","WT_2",22.9705
"DUSP15","WT_2",0
"DUSP16","WT_2",5.21105
"DUSP18","WT_2",1.61073
"DUSP19","WT_2",0.60138
"DUSP2","WT_2",0.0852136
"DUSP21","WT_2",0
"DUSP22","WT_2",12.7301
"DUSP23","WT_2",9.25134
"DUSP26","WT_2",0.22501
"DUSP27","WT_2",0
"DUSP28","WT_2",1.31412
"DUSP3","WT_2",20.194
"DUSP4","WT_2",0
"DUSP5","WT_2",4.3376
"DUSP5P1","WT_2",0.134403
"DUSP6","WT_2",3.3098
"DUSP7","WT_2",5.08699
"DUSP8","WT_2",0.148982
"DUSP9","WT_2",0
"DUT","WT_2",25.7969
"DUX4","WT_2",0
"DUXA","WT_2",0
"DUXAP10","WT_2",0.0243544
"DUXAP8","WT_2",0.51963
"DVL1","WT_2",19.9055
"DVL2","WT_2",19.6295
"DVL3","WT_2",26.2048
"DXO","WT_2",0
"DYDC1","WT_2",0
"DYDC2","WT_2",0
"DYM","WT_2",16.8597
"DYNAP","WT_2",0
"DYNC1H1","WT_2",59.6006
"DYNC1I1","WT_2",0.129539
"DYNC1I2","WT_2",28.2184
"DYNC1LI1","WT_2",10.5125
"DYNC1LI2","WT_2",46.1957
"DYNC2H1","WT_2",6.25958
"DYNC2LI1","WT_2",12.555
"DYNLL1","WT_2",166.855
"DYNLL2","WT_2",40.2323
"DYNLRB1","WT_2",100.245
"DYNLRB2","WT_2",1.18482
"DYNLT1","WT_2",52.7828
"DYNLT3","WT_2",28.7351
"DYRK1A","WT_2",8.66279
"DYRK1B","WT_2",8.96619
"DYRK2","WT_2",6.38299
"DYRK3","WT_2",4.65054
"DYRK4","WT_2",10.0366
"DYSF","WT_2",0.0243417
"DYTN","WT_2",0
"DYX1C1","WT_2",0.447307
"DYX1C1-CCPG1","WT_2",0.751574
"DZANK1","WT_2",0.360802
"DZIP1","WT_2",14.1364
"DZIP1L","WT_2",1.8963
"DZIP3","WT_2",5.98465
"E2F1","WT_2",0.716354
"E2F2","WT_2",0
"E2F3","WT_2",3.67683
"E2F4","WT_2",18.5026
"E2F5","WT_2",0.898947
"E2F6","WT_2",1.97324
"E2F7","WT_2",0.504843
"E2F8","WT_2",0.0151031
"E4F1","WT_2",5.71062
"EAF1","WT_2",3.3149
"EAF2","WT_2",0.231344
"EAPP","WT_2",23.3691
"EARS2","WT_2",4.26412
"EBAG9","WT_2",5.04938
"EBF1","WT_2",5.00725
"EBF2","WT_2",0
"EBF3","WT_2",6.11815
"EBF4","WT_2",1.08372
"EBI3","WT_2",0.172044
"EBLN1","WT_2",0
"EBLN2","WT_2",0.239204
"EBLN3","WT_2",13.4471
"EBNA1BP2","WT_2",19.6125
"EBP","WT_2",5.06764
"EBPL","WT_2",18.4017
"ECD","WT_2",9.30333
"ECE1","WT_2",56.2007
"ECE2","WT_2",0.951258
"ECEL1","WT_2",0
"ECEL1P2","WT_2",0
"ECH1","WT_2",55.405
"ECHDC1","WT_2",22.6924
"ECHDC2","WT_2",8.55534
"ECHDC3","WT_2",3.0405
"ECHS1","WT_2",41.0435
"ECI1","WT_2",24.3845
"ECI2","WT_2",35.1385
"ECM1","WT_2",146.85
"ECM2","WT_2",20.2786
"ECRP","WT_2",0
"ECSCR","WT_2",0
"ECSIT","WT_2",9.15417
"ECT2","WT_2",4.53701
"ECT2L","WT_2",0
"EDA","WT_2",0.36545
"EDA2R","WT_2",16.5591
"EDAR","WT_2",0
"EDARADD","WT_2",0.0974565
"EDC3","WT_2",7.2158
"EDC4","WT_2",8.9991
"EDDM3A","WT_2",0
"EDDM3B","WT_2",0
"EDEM1","WT_2",10.0548
"EDEM2","WT_2",14.919
"EDEM3","WT_2",12.1642
"EDF1","WT_2",196.477
"EDIL3","WT_2",44.2906
"EDN1","WT_2",0.569953
"EDN2","WT_2",0.0542859
"EDN3","WT_2",0
"EDNRA","WT_2",2.20745
"EDNRB","WT_2",4.05185
"EDNRB-AS1","WT_2",0.071968
"EDRF1","WT_2",3.16746
"EDRF1-AS1","WT_2",0.121084
"EEA1","WT_2",21.0855
"EED","WT_2",5.36539
"EEF1A1","WT_2",2128.71
"EEF1A2","WT_2",0.77957
"EEF1B2","WT_2",302.478
"EEF1D","WT_2",190.533
"EEF1DP3","WT_2",0.258175
"EEF1E1","WT_2",5.5618
"EEF1E1-BLOC1S5","WT_2",0.00431306
"EEF1G","WT_2",732.589
"EEF2","WT_2",990.548
"EEF2K","WT_2",7.15539
"EEF2KMT","WT_2",2.15895
"EEFSEC","WT_2",4.12835
"EEPD1","WT_2",3.00842
"EFCAB1","WT_2",0.113635
"EFCAB10","WT_2",0
"EFCAB11","WT_2",1.83035
"EFCAB12","WT_2",0.0487576
"EFCAB13","WT_2",0.630682
"EFCAB14","WT_2",28.4141
"EFCAB14-AS1","WT_2",0
"EFCAB2","WT_2",2.17774
"EFCAB3","WT_2",0
"EFCAB5","WT_2",0.114554
"EFCAB6","WT_2",0.424069
"EFCAB6-AS1","WT_2",0
"EFCAB7","WT_2",3.34706
"EFCAB9","WT_2",0
"EFCC1","WT_2",0
"EFEMP1","WT_2",276.034
"EFEMP2","WT_2",179.282
"EFHB","WT_2",1.30847
"EFHC1","WT_2",5.36183
"EFHC2","WT_2",0.22732
"EFHD1","WT_2",0
"EFHD2","WT_2",13.2872
"EFNA1","WT_2",0.108563
"EFNA2","WT_2",0
"EFNA3","WT_2",0.855412
"EFNA4","WT_2",4.7612
"EFNA5","WT_2",2.21602
"EFNB1","WT_2",11.6403
"EFNB2","WT_2",18.1252
"EFNB3","WT_2",1.43754
"EFR3A","WT_2",29.337
"EFR3B","WT_2",0.310281
"EFS","WT_2",5.96376
"EFTUD1","WT_2",6.5229
"EFTUD1P1","WT_2",0
"EFTUD2","WT_2",10.8535
"EGF","WT_2",0.0587104
"EGFEM1P","WT_2",0
"EGFL6","WT_2",27.107
"EGFL7","WT_2",4.91381
"EGFL8","WT_2",0
"EGFLAM","WT_2",0.37709
"EGFLAM-AS2","WT_2",0
"EGFLAM-AS4","WT_2",0
"EGFR","WT_2",26.4802
"EGFR-AS1","WT_2",0.0828095
"EGLN1","WT_2",12.5191
"EGLN2","WT_2",29.7813
"EGLN3","WT_2",2.36122
"EGOT","WT_2",0
"EGR1","WT_2",18.7211
"EGR2","WT_2",0.615069
"EGR3","WT_2",1.72946
"EGR4","WT_2",0
"EHBP1","WT_2",46.3045
"EHBP1L1","WT_2",14.5577
"EHD1","WT_2",30.6417
"EHD2","WT_2",150.458
"EHD3","WT_2",15.5178
"EHD4","WT_2",11.3528
"EHD4-AS1","WT_2",0
"EHF","WT_2",0.0105702
"EHHADH","WT_2",1.62559
"EHHADH-AS1","WT_2",0
"EHMT1","WT_2",8.66507
"EHMT1-IT1","WT_2",0
"EHMT2","WT_2",0
"EI24","WT_2",44.5598
"EID1","WT_2",122.589
"EID2","WT_2",8.43277
"EID2B","WT_2",2.10489
"EID3","WT_2",1.08825
"EIF1","WT_2",252.702
"EIF1AD","WT_2",4.79732
"EIF1AX","WT_2",15.2846
"EIF1AX-AS1","WT_2",0
"EIF1AY","WT_2",0.045281
"EIF1B","WT_2",29.1939
"EIF1B-AS1","WT_2",0.562912
"EIF2A","WT_2",16.4114
"EIF2AK1","WT_2",21.0132
"EIF2AK2","WT_2",10.0272
"EIF2AK3","WT_2",5.35828
"EIF2AK4","WT_2",18.3704
"EIF2B1","WT_2",19.1244
"EIF2B2","WT_2",14.7461
"EIF2B3","WT_2",7.32492
"EIF2B4","WT_2",15.7572
"EIF2B5","WT_2",7.29869
"EIF2B5-AS1","WT_2",0
"EIF2D","WT_2",25.2938
"EIF2S1","WT_2",10.8595
"EIF2S2","WT_2",35.2094
"EIF2S3","WT_2",44.7406
"EIF3A","WT_2",74.9172
"EIF3B","WT_2",46.0164
"EIF3C","WT_2",10.7501
"EIF3CL","WT_2",0.0566003
"EIF3D","WT_2",80.0741
"EIF3E","WT_2",182.905
"EIF3F","WT_2",125.69
"EIF3G","WT_2",82.5125
"EIF3H","WT_2",124.968
"EIF3I","WT_2",83.9891
"EIF3IP1","WT_2",0
"EIF3J","WT_2",11.3637
"EIF3J-AS1","WT_2",4.00832
"EIF3K","WT_2",70.5262
"EIF3L","WT_2",143.594
"EIF3M","WT_2",52.1185
"EIF4A1","WT_2",155.385
"EIF4A2","WT_2",140.036
"EIF4A3","WT_2",27.3978
"EIF4B","WT_2",120.767
"EIF4E","WT_2",5.18951
"EIF4E1B","WT_2",0
"EIF4E2","WT_2",25.7089
"EIF4E3","WT_2",3.08186
"EIF4EBP1","WT_2",20.2249
"EIF4EBP2","WT_2",18.4894
"EIF4EBP3","WT_2",17.8424
"EIF4ENIF1","WT_2",6.64662
"EIF4G1","WT_2",60.9053
"EIF4G2","WT_2",343.185
"EIF4G3","WT_2",24.0281
"EIF4H","WT_2",96.0723
"EIF5","WT_2",43.0787
"EIF5A","WT_2",121.884
"EIF5A2","WT_2",3.65718
"EIF5AL1","WT_2",1.40064
"EIF5B","WT_2",33.9552
"EIF6","WT_2",48.2912
"ELAC1","WT_2",2.59781
"ELAC2","WT_2",9.44823
"ELANE","WT_2",0.890839
"ELAVL1","WT_2",9.03969
"ELAVL2","WT_2",0.0165601
"ELAVL3","WT_2",0
"ELAVL4","WT_2",0
"ELDR","WT_2",0
"ELF1","WT_2",12.6691
"ELF2","WT_2",10.7261
"ELF3","WT_2",0.0188026
"ELF4","WT_2",7.54774
"ELF5","WT_2",0
"ELFN1","WT_2",0.106603
"ELFN1-AS1","WT_2",0
"ELFN2","WT_2",0.0292416
"ELK1","WT_2",10.3721
"ELK2AP","WT_2",0
"ELK3","WT_2",23.5167
"ELK4","WT_2",4.71461
"ELL","WT_2",4.70975
"ELL2","WT_2",37.0355
"ELL3","WT_2",1.63149
"ELMO1","WT_2",0.141601
"ELMO1-AS1","WT_2",0
"ELMO2","WT_2",14.3593
"ELMO3","WT_2",0.0239044
"ELMOD1","WT_2",0
"ELMOD2","WT_2",9.57122
"ELMOD3","WT_2",6.30742
"ELMSAN1","WT_2",5.44124
"ELN","WT_2",93.1357
"ELOF1","WT_2",31.6771
"ELOVL1","WT_2",30.0891
"ELOVL2","WT_2",0.0147003
"ELOVL2-AS1","WT_2",0
"ELOVL3","WT_2",0.403818
"ELOVL4","WT_2",2.26518
"ELOVL5","WT_2",40.1361
"ELOVL6","WT_2",2.51103
"ELOVL7","WT_2",0
"ELP2","WT_2",25.1451
"ELP3","WT_2",7.42454
"ELP4","WT_2",2.93609
"ELP5","WT_2",11.9358
"ELP6","WT_2",8.50745
"ELSPBP1","WT_2",0
"EMB","WT_2",0.699354
"EMBP1","WT_2",0.0144827
"EMC1","WT_2",9.39179
"EMC10","WT_2",32.9943
"EMC2","WT_2",23.8612
"EMC3","WT_2",41.1937
"EMC3-AS1","WT_2",0.260976
"EMC4","WT_2",49.9103
"EMC6","WT_2",21.9424
"EMC7","WT_2",47.7477
"EMC8","WT_2",9.91762
"EMC9","WT_2",4.1824
"EMCN","WT_2",0
"EMD","WT_2",38.3378
"EME1","WT_2",0.181959
"EME2","WT_2",1.11498
"EMG1","WT_2",9.27502
"EMID1","WT_2",0.185811
"EMILIN1","WT_2",176.621
"EMILIN2","WT_2",8.71466
"EMILIN3","WT_2",0.122951
"EML1","WT_2",33.5144
"EML2","WT_2",9.25685
"EML2-AS1","WT_2",0.202724
"EML3","WT_2",19.8139
"EML4","WT_2",8.52002
"EML5","WT_2",0.34914
"EML6","WT_2",0.0756879
"EMP1","WT_2",77.2904
"EMP2","WT_2",10.7611
"EMP3","WT_2",221.255
"EMX1","WT_2",0
"EMX2","WT_2",0
"EMX2OS","WT_2",0
"EN1","WT_2",0.0259317
"EN2","WT_2",0
"ENAH","WT_2",17.0308
"ENAM","WT_2",0.074963
"ENC1","WT_2",8.66972
"ENDOD1","WT_2",9.69702
"ENDOG","WT_2",8.77706
"ENDOU","WT_2",0.0736892
"ENDOV","WT_2",7.78837
"ENG","WT_2",67.6038
"ENGASE","WT_2",3.9578
"ENHO","WT_2",0.0596295
"ENKD1","WT_2",8.85721
"ENKUR","WT_2",0.0427011
"ENO1","WT_2",239.939
"ENO1-AS1","WT_2",0
"ENO2","WT_2",27.9817
"ENO3","WT_2",1.0239
"ENO4","WT_2",0.498894
"ENOPH1","WT_2",11.1451
"ENOSF1","WT_2",3.3074
"ENOX1","WT_2",3.04743
"ENOX1-AS2","WT_2",0
"ENOX2","WT_2",3.05821
"ENPEP","WT_2",0.30637
"ENPP1","WT_2",2.31792
"ENPP2","WT_2",16.43
"ENPP3","WT_2",0.052401
"ENPP4","WT_2",1.67535
"ENPP5","WT_2",1.88884
"ENPP6","WT_2",0.13723
"ENPP7","WT_2",0
"ENPP7P13","WT_2",0
"ENSA","WT_2",45.0983
"ENTHD1","WT_2",0
"ENTHD2","WT_2",4.35028
"ENTPD1","WT_2",8.93738
"ENTPD1-AS1","WT_2",0.163084
"ENTPD2","WT_2",0.0601063
"ENTPD3","WT_2",1.70187
"ENTPD3-AS1","WT_2",0.399754
"ENTPD4","WT_2",9.57234
"ENTPD5","WT_2",2.82505
"ENTPD6","WT_2",15.655
"ENTPD7","WT_2",2.56148
"ENTPD8","WT_2",0.0314014
"ENY2","WT_2",10.1072
"EOGT","WT_2",11.2749
"EOMES","WT_2",0.0227568
"EP300","WT_2",10.6127
"EP300-AS1","WT_2",0.0477516
"EP400","WT_2",5.08123
"EP400NL","WT_2",0.660341
"EPAS1","WT_2",252.722
"EPB41","WT_2",4.80659
"EPB41L1","WT_2",11.2897
"EPB41L2","WT_2",84.2838
"EPB41L3","WT_2",12.0619
"EPB41L4A","WT_2",0.96079
"EPB41L4A-AS1","WT_2",20.9291
"EPB41L4A-AS2","WT_2",0.0591883
"EPB41L4B","WT_2",0.977727
"EPB41L5","WT_2",5.44011
"EPB42","WT_2",0
"EPC1","WT_2",5.8613
"EPC2","WT_2",7.82692
"EPCAM","WT_2",0
"EPDR1","WT_2",19.7889
"EPG5","WT_2",12.1528
"EPGN","WT_2",0.0454104
"EPHA1","WT_2",0.0339194
"EPHA1-AS1","WT_2",0.0332293
"EPHA10","WT_2",0.0345157
"EPHA2","WT_2",1.13874
"EPHA3","WT_2",0.737279
"EPHA4","WT_2",1.71475
"EPHA5","WT_2",0.32042
"EPHA5-AS1","WT_2",0.199485
"EPHA6","WT_2",0
"EPHA7","WT_2",0
"EPHA8","WT_2",0
"EPHB1","WT_2",0.137037
"EPHB2","WT_2",2.83589
"EPHB3","WT_2",6.99916
"EPHB4","WT_2",19.2548
"EPHB6","WT_2",16.572
"EPHX1","WT_2",69.1444
"EPHX2","WT_2",0.785254
"EPHX3","WT_2",0.0351534
"EPHX4","WT_2",0.319167
"EPM2A","WT_2",1.65718
"EPM2AIP1","WT_2",5.54082
"EPN1","WT_2",44.4534
"EPN2","WT_2",10.78
"EPN2-AS1","WT_2",0.0497316
"EPN2-IT1","WT_2",0.0732567
"EPN3","WT_2",0.0465347
"EPO","WT_2",0.0471675
"EPOR","WT_2",3.28917
"EPPIN","WT_2",0
"EPPIN-WFDC6","WT_2",0
"EPPK1","WT_2",0.0153652
"EPRS","WT_2",30.1262
"EPS15","WT_2",18.5624
"EPS15L1","WT_2",8.49668
"EPS8","WT_2",15.8911
"EPS8L1","WT_2",0.165257
"EPS8L2","WT_2",16.155
"EPS8L3","WT_2",0
"EPSTI1","WT_2",2.66063
"EPT1","WT_2",1.70935
"EPX","WT_2",0
"EPYC","WT_2",0
"EQTN","WT_2",0
"ERAL1","WT_2",12.5648
"ERAP1","WT_2",13.6285
"ERAP2","WT_2",13.1143
"ERAS","WT_2",0.0795759
"ERBB2","WT_2",20.5151
"ERBB2IP","WT_2",15.9919
"ERBB3","WT_2",0.31576
"ERBB4","WT_2",0.00466225
"ERC1","WT_2",10.6364
"ERC2","WT_2",0
"ERC2-IT1","WT_2",0
"ERCC1","WT_2",26.4379
"ERCC2","WT_2",7.38825
"ERCC3","WT_2",14.6579
"ERCC4","WT_2",2.99799
"ERCC5","WT_2",14.3045
"ERCC6","WT_2",1.85671
"ERCC6-PGBD3","WT_2",0.745998
"ERCC6L","WT_2",0.0626653
"ERCC6L2","WT_2",3.39436
"ERCC8","WT_2",3.72331
"EREG","WT_2",0
"ERF","WT_2",12.8057
"ERG","WT_2",0.0558513
"ERGIC1","WT_2",84.1755
"ERGIC2","WT_2",21.9908
"ERGIC3","WT_2",135.041
"ERH","WT_2",71.5211
"ERI1","WT_2",5.40689
"ERI2","WT_2",3.36528
"ERI3","WT_2",25.1567
"ERI3-IT1","WT_2",0.206051
"ERICH1","WT_2",6.57549
"ERICH1-AS1","WT_2",0
"ERICH2","WT_2",4.55152
"ERICH3","WT_2",0
"ERICH3-AS1","WT_2",0
"ERICH4","WT_2",0
"ERICH5","WT_2",0.846258
"ERICH6","WT_2",0.108844
"ERICH6-AS1","WT_2",0.895131
"ERICH6B","WT_2",0
"ERLEC1","WT_2",38.6012
"ERLIN1","WT_2",26.4496
"ERLIN2","WT_2",21.2092
"ERMAP","WT_2",14.0766
"ERMARD","WT_2",6.16451
"ERMN","WT_2",0
"ERMP1","WT_2",4.90492
"ERN1","WT_2",2.20836
"ERN2","WT_2",0.0337021
"ERO1A","WT_2",26.8623
"ERO1B","WT_2",1.35706
"ERP27","WT_2",0.28931
"ERP29","WT_2",77.893
"ERP44","WT_2",13.6034
"ERRFI1","WT_2",13.6922
"ERV3-1","WT_2",4.24023
"ERVFRD-1","WT_2",0
"ERVH48-1","WT_2",0.0762365
"ERVK13-1","WT_2",2.25109
"ERVMER34-1","WT_2",0
"ERVV-1","WT_2",0.0456765
"ERVV-2","WT_2",0
"ESAM","WT_2",0.156944
"ESCO1","WT_2",2.79624
"ESCO2","WT_2",0.0673149
"ESD","WT_2",74.3092
"ESF1","WT_2",5.86571
"ESM1","WT_2",0.935339
"ESPL1","WT_2",0.307341
"ESPN","WT_2",0
"ESPNL","WT_2",0.646046
"ESPNP","WT_2",0
"ESR1","WT_2",0.431002
"ESR2","WT_2",0.0228684
"ESRG","WT_2",0
"ESRP1","WT_2",0.0160083
"ESRP2","WT_2",0.0166238
"ESRRA","WT_2",7.03272
"ESRRB","WT_2",0.036179
"ESRRG","WT_2",0.0219058
"ESX1","WT_2",0
"ESYT1","WT_2",35.0966
"ESYT2","WT_2",38.6754
"ESYT3","WT_2",0.0123292
"ETAA1","WT_2",4.93564
"ETF1","WT_2",34.8557
"ETFA","WT_2",41.2403
"ETFB","WT_2",41.8184
"ETFDH","WT_2",22.9636
"ETHE1","WT_2",56.305
"ETNK1","WT_2",4.03827
"ETNK2","WT_2",5.93577
"ETNPPL","WT_2",0
"ETS1","WT_2",9.05324
"ETS2","WT_2",15.0278
"ETV1","WT_2",2.68899
"ETV2","WT_2",0.358427
"ETV3","WT_2",3.6056
"ETV3L","WT_2",0
"ETV4","WT_2",1.23519
"ETV5","WT_2",5.49154
"ETV6","WT_2",3.89211
"ETV7","WT_2",0.608016
"EVA1A","WT_2",2.13535
"EVA1B","WT_2",97.5518
"EVA1C","WT_2",1.80094
"EVADR","WT_2",0
"EVC","WT_2",22.7643
"EVC2","WT_2",4.65201
"EVI2A","WT_2",1.82788
"EVI2B","WT_2",0.43051
"EVI5","WT_2",4.36802
"EVI5L","WT_2",8.75163
"EVL","WT_2",21.8935
"EVPL","WT_2",0.00857954
"EVPLL","WT_2",0
"EVX1","WT_2",0
"EVX1-AS","WT_2",0
"EVX2","WT_2",0
"EWSAT1","WT_2",0
"EWSR1","WT_2",46.7592
"EXD1","WT_2",0
"EXD2","WT_2",4.47966
"EXD3","WT_2",3.96737
"EXO1","WT_2",0.14052
"EXO5","WT_2",1.80764
"EXOC1","WT_2",19.2016
"EXOC2","WT_2",8.811
"EXOC3","WT_2",17.1319
"EXOC3-AS1","WT_2",2.89586
"EXOC3L1","WT_2",0.177671
"EXOC3L2","WT_2",0.116623
"EXOC3L4","WT_2",0.0566761
"EXOC4","WT_2",29.9253
"EXOC5","WT_2",8.76486
"EXOC6","WT_2",5.62084
"EXOC6B","WT_2",15.8821
"EXOC7","WT_2",38.9464
"EXOC8","WT_2",4.01608
"EXOG","WT_2",2.7125
"EXOSC1","WT_2",14.5017
"EXOSC10","WT_2",16.7008
"EXOSC2","WT_2",3.86237
"EXOSC3","WT_2",6.60581
"EXOSC4","WT_2",8.02893
"EXOSC5","WT_2",3.26744
"EXOSC6","WT_2",6.62403
"EXOSC7","WT_2",15.1023
"EXOSC8","WT_2",7.15852
"EXOSC9","WT_2",6.89468
"EXPH5","WT_2",1.28463
"EXT1","WT_2",111.41
"EXT2","WT_2",39.3634
"EXTL1","WT_2",0.958038
"EXTL2","WT_2",16.4121
"EXTL3","WT_2",10.9105
"EXTL3-AS1","WT_2",0.0904691
"EYA1","WT_2",1.39165
"EYA2","WT_2",2.42403
"EYA3","WT_2",5.03855
"EYA4","WT_2",6.44546
"EYS","WT_2",0.0635846
"EZH1","WT_2",11.9177
"EZH2","WT_2",1.56168
"EZR","WT_2",21.9055
"EZR-AS1","WT_2",0
"F10","WT_2",5.33833
"F10-AS1","WT_2",0
"F11","WT_2",0
"F11-AS1","WT_2",0
"F11R","WT_2",0.667062
"F12","WT_2",0.132888
"F13A1","WT_2",0
"F13B","WT_2",0
"F2","WT_2",0
"F2R","WT_2",81.6574
"F2RL1","WT_2",0.885049
"F2RL2","WT_2",27.9228
"F2RL3","WT_2",0.0234654
"F3","WT_2",7.69134
"F5","WT_2",0
"F7","WT_2",0.05636
"F8","WT_2",3.87443
"F8A1","WT_2",1.33325
"F8A2","WT_2",0
"F8A3","WT_2",0
"F9","WT_2",0
"FA2H","WT_2",0
"FAAH","WT_2",1.01741
"FAAH2","WT_2",0.0833363
"FAAHP1","WT_2",0.0474009
"FAAP100","WT_2",7.10346
"FAAP20","WT_2",32.66
"FAAP24","WT_2",2.02243
"FABP1","WT_2",0
"FABP12","WT_2",0
"FABP2","WT_2",0
"FABP3","WT_2",6.46872
"FABP4","WT_2",0.15213
"FABP5","WT_2",2.03378
"FABP5P3","WT_2",0.138233
"FABP6","WT_2",0
"FABP7","WT_2",0.772855
"FABP9","WT_2",0
"FADD","WT_2",12.0353
"FADS1","WT_2",8.99073
"FADS2","WT_2",26.0397
"FADS3","WT_2",25.6271
"FADS6","WT_2",0
"FAF1","WT_2",13.8363
"FAF2","WT_2",17.0753
"FAH","WT_2",10.6696
"FAHD1","WT_2",13.1111
"FAHD2A","WT_2",7.9851
"FAHD2B","WT_2",2.65967
"FAHD2CP","WT_2",1.65226
"FAIM","WT_2",5.10729
"FAIM2","WT_2",1.97576
"FALEC","WT_2",0.145457
"FAM101A","WT_2",0
"FAM101B","WT_2",16.2301
"FAM102A","WT_2",17.9846
"FAM102B","WT_2",9.52439
"FAM103A1","WT_2",5.57793
"FAM104A","WT_2",11.3502
"FAM104B","WT_2",5.45635
"FAM105A","WT_2",0.0241957
"FAM106A","WT_2",0
